时间,1#给煤机瞬时流量输出信号,高温省煤器进口O2浓度（左）,高温省煤器进口O2浓度（右）,一次风转速,二次风转速
2022-11-15 03:18:45,5.003,3.196,2.556,39.789,17.159
2022-11-15 03:18:50,4.994,3.237,2.558,39.782,17.159
2022-11-15 03:18:55,5.027,3.225,2.565,39.779,17.166
2022-11-15 03:19:00,5.124,3.199,2.495,39.789,17.152
2022-11-15 03:19:05,5.146,3.178,2.5,39.782,17.155
2022-11-15 03:19:10,5.025,3.176,2.521,39.786,17.155
2022-11-15 03:19:15,5.027,3.158,2.535,39.789,17.152
2022-11-15 03:19:20,5.003,3.129,2.595,39.786,17.159
2022-11-15 03:19:25,5.012,3.131,2.59,39.789,17.155
2022-11-15 03:19:30,5.03,3.174,2.601,39.789,17.159
2022-11-15 03:19:35,5.123,3.16,2.59,39.786,17.152
2022-11-15 03:19:40,5.15,3.156,2.6,39.782,17.159
2022-11-15 03:19:45,5.001,3.121,2.484,39.789,17.155
2022-11-15 03:19:50,5.029,3.115,2.491,39.782,17.163
2022-11-15 03:19:55,5.138,3.174,2.492,39.786,17.152
2022-11-15 03:20:00,5.149,3.234,2.496,39.786,17.155
2022-11-15 03:20:05,4.994,3.272,2.516,39.789,17.155
2022-11-15 03:20:10,5.01,3.309,2.549,39.782,17.159
2022-11-15 03:20:15,5.03,3.28,2.535,39.786,17.155
2022-11-15 03:20:20,5.017,3.233,2.589,39.786,17.159
2022-11-15 03:20:25,5.024,3.182,2.59,39.789,17.152
2022-11-15 03:20:30,5.002,3.156,2.548,39.782,17.159
2022-11-15 03:20:35,5.012,3.17,2.552,39.786,17.159
2022-11-15 03:20:40,5.023,3.203,2.621,39.789,17.155
2022-11-15 03:20:45,4.999,3.219,2.717,39.782,17.159
2022-11-15 03:20:50,5.025,3.217,2.661,39.786,17.159
2022-11-15 03:20:55,5.156,3.201,2.584,39.789,17.155
2022-11-15 03:21:00,5.131,3.205,2.655,39.782,17.162
2022-11-15 03:21:05,5.146,3.241,2.635,39.786,17.155
2022-11-15 03:21:10,5.134,3.274,2.66,39.789,17.152
2022-11-15 03:21:15,4.998,3.321,2.687,39.782,17.159
2022-11-15 03:21:20,5.025,3.295,2.679,39.782,17.162
2022-11-15 03:21:25,5.009,3.284,2.634,39.782,17.162
2022-11-15 03:21:30,5.031,3.262,2.614,39.789,17.155
2022-11-15 03:21:35,4.996,3.246,2.701,39.782,17.162
2022-11-15 03:21:40,5.018,3.25,2.776,39.786,17.152
2022-11-15 03:21:45,4.902,3.28,2.8,39.782,17.162
2022-11-15 03:21:50,4.884,3.319,2.698,39.789,17.152
2022-11-15 03:21:55,4.902,3.368,2.723,39.789,17.152
2022-11-15 03:22:00,5.025,3.372,2.771,39.786,17.155
2022-11-15 03:22:05,4.876,3.33,2.683,39.786,17.159
2022-11-15 03:22:10,5.031,3.339,2.66,39.789,17.155
2022-11-15 03:22:15,5.024,3.323,2.707,39.782,17.162
2022-11-15 03:22:20,4.999,3.282,2.637,39.781,17.159
2022-11-15 03:22:25,4.992,3.276,2.627,39.786,17.155
2022-11-15 03:22:30,5.033,3.25,2.642,39.781,17.163
2022-11-15 03:22:35,5.012,3.215,2.644,39.789,17.152
2022-11-15 03:22:40,5.03,3.238,2.707,39.779,17.159
2022-11-15 03:22:45,4.994,3.272,2.689,39.786,17.159
2022-11-15 03:22:50,5.027,3.213,2.722,39.786,17.159
2022-11-15 03:22:55,4.994,3.156,2.764,39.789,17.152
2022-11-15 03:23:00,5.025,3.141,2.752,39.782,17.162
2022-11-15 03:23:05,5.018,3.103,2.771,39.779,17.163
2022-11-15 03:23:10,5.01,3.117,2.82,39.789,17.152
2022-11-15 03:23:15,5.15,3.141,2.811,39.782,17.159
2022-11-15 03:23:20,5.021,3.142,2.719,39.778,17.162
2022-11-15 03:23:25,5.027,3.199,2.735,39.782,17.159
2022-11-15 03:23:30,5.156,3.223,2.711,39.789,17.159
2022-11-15 03:23:35,5.122,3.217,2.677,39.782,17.159
2022-11-15 03:23:40,4.999,3.182,2.69,39.782,17.159
2022-11-15 03:23:45,5.119,3.178,2.719,39.786,17.155
2022-11-15 03:23:50,4.997,3.193,2.646,39.779,17.159
2022-11-15 03:23:55,5.023,3.209,2.673,39.789,17.155
2022-11-15 03:24:00,5.03,3.288,2.668,39.781,17.159
2022-11-15 03:24:05,4.998,3.285,2.705,39.782,17.155
2022-11-15 03:24:10,5.263,3.205,2.694,39.781,17.162
2022-11-15 03:24:15,5.281,3.119,2.786,39.786,17.155
2022-11-15 03:24:20,5.12,3.068,2.77,39.786,17.159
2022-11-15 03:24:25,5.152,3.054,2.703,39.789,17.159
2022-11-15 03:24:30,4.995,3.064,2.718,39.782,17.155
2022-11-15 03:24:35,4.892,3.097,2.734,39.782,17.163
2022-11-15 03:24:40,4.999,3.135,2.834,39.786,17.155
2022-11-15 03:24:45,5.016,3.17,2.79,39.786,17.159
2022-11-15 03:24:50,4.9,3.15,2.826,39.789,17.152
2022-11-15 03:24:55,4.998,3.095,2.806,39.782,17.162
2022-11-15 03:25:00,5.013,3.062,2.836,39.786,17.155
2022-11-15 03:25:05,5.03,3.141,2.81,39.782,17.159
2022-11-15 03:25:10,4.995,3.201,2.749,39.782,17.159
2022-11-15 03:25:15,5.01,3.192,2.708,39.786,17.159
2022-11-15 03:25:20,5.003,3.17,2.736,39.789,17.152
2022-11-15 03:25:25,5.021,3.174,2.687,39.782,17.159
2022-11-15 03:25:30,4.994,3.156,2.721,39.782,17.155
2022-11-15 03:25:35,4.995,3.162,2.707,39.786,17.155
2022-11-15 03:25:40,5.025,3.174,2.676,39.786,17.155
2022-11-15 03:25:45,4.996,3.18,2.58,39.782,17.163
2022-11-15 03:25:50,5.149,3.186,2.62,39.786,17.155
2022-11-15 03:25:55,5.005,3.174,2.547,39.786,17.162
2022-11-15 03:26:00,4.884,3.207,2.586,39.782,17.155
2022-11-15 03:26:05,5.029,3.195,2.606,39.779,17.159
2022-11-15 03:26:10,5.152,3.131,2.605,39.786,17.159
2022-11-15 03:26:15,5.156,3.109,2.606,39.779,17.159
2022-11-15 03:26:20,4.998,3.105,2.63,39.789,17.155
2022-11-15 03:26:25,5.032,3.141,2.587,39.782,17.159
2022-11-15 03:26:30,5.118,3.172,2.549,39.789,17.152
2022-11-15 03:26:35,5.146,3.17,2.524,39.782,17.162
2022-11-15 03:26:40,5.128,3.211,2.583,39.789,17.152
2022-11-15 03:26:45,5.123,3.227,2.64,39.786,17.159
2022-11-15 03:26:50,5.153,3.164,2.624,39.782,17.162
2022-11-15 03:26:55,5.022,3.076,2.583,39.778,17.163
2022-11-15 03:27:00,4.993,3.023,2.602,39.789,17.152
2022-11-15 03:27:05,5.017,2.991,2.602,39.782,17.162
2022-11-15 03:27:10,4.895,2.953,2.586,39.789,17.155
2022-11-15 03:27:15,4.906,2.953,2.622,39.782,17.159
2022-11-15 03:27:20,4.994,2.941,2.601,39.786,17.152
2022-11-15 03:27:25,5.018,2.939,2.63,39.786,17.155
2022-11-15 03:27:30,5.02,2.982,2.732,39.786,17.155
2022-11-15 03:27:35,5.025,2.964,2.706,39.786,17.163
2022-11-15 03:27:40,5.027,2.923,2.678,39.782,17.159
2022-11-15 03:27:45,5.136,2.927,2.627,39.782,17.159
2022-11-15 03:27:50,5.021,2.916,2.557,39.786,17.155
2022-11-15 03:27:55,5.121,2.961,2.597,39.786,17.155
2022-11-15 03:28:00,5.141,3.012,2.54,39.778,17.162
2022-11-15 03:28:05,5.028,3.041,2.523,39.789,17.15
2022-11-15 03:28:10,5.023,3.017,2.541,39.786,17.152
2022-11-15 03:28:15,5.117,3.003,2.558,39.786,17.162
2022-11-15 03:28:20,5.03,3.07,2.571,39.782,17.155
2022-11-15 03:28:25,4.994,3.18,2.573,39.786,17.162
2022-11-15 03:28:30,5.019,3.168,2.654,39.782,17.159
2022-11-15 03:28:35,5.029,3.094,2.715,39.782,17.159
2022-11-15 03:28:40,4.903,3.058,2.696,39.782,17.159
2022-11-15 03:28:45,4.885,3.021,2.671,39.782,17.162
2022-11-15 03:28:50,4.9,3.001,2.63,39.778,17.159
2022-11-15 03:28:55,5.028,3.05,2.606,39.781,17.159
2022-11-15 03:29:00,5.023,3.107,2.646,39.782,17.159
2022-11-15 03:29:05,4.887,3.119,2.657,39.782,17.166
2022-11-15 03:29:10,4.992,3.16,2.712,39.786,17.152
2022-11-15 03:29:15,5.031,3.19,2.664,39.786,17.159
2022-11-15 03:29:20,4.881,3.182,2.618,39.782,17.155
2022-11-15 03:29:25,5.027,3.148,2.574,39.786,17.152
2022-11-15 03:29:30,5.025,3.162,2.643,39.782,17.162
2022-11-15 03:29:35,4.881,3.205,2.657,39.786,17.152
2022-11-15 03:29:40,4.778,3.192,2.68,39.786,17.152
2022-11-15 03:29:45,4.747,3.188,2.644,39.781,17.152
2022-11-15 03:29:50,4.887,3.188,2.652,39.789,17.159
2022-11-15 03:29:55,4.774,3.164,2.628,39.782,17.155
2022-11-15 03:30:00,4.87,3.176,2.63,39.789,17.159
2022-11-15 03:30:05,4.902,3.203,2.74,39.786,17.162
2022-11-15 03:30:10,4.869,3.262,2.738,39.782,17.155
2022-11-15 03:30:15,4.899,3.364,2.771,39.782,17.155
2022-11-15 03:30:20,4.9,3.391,2.786,39.782,17.155
2022-11-15 03:30:25,4.891,3.382,2.87,39.786,17.162
2022-11-15 03:30:30,4.885,3.309,2.907,39.786,17.152
2022-11-15 03:30:35,4.767,3.307,2.928,39.782,17.163
2022-11-15 03:30:40,4.78,3.33,2.917,39.782,17.155
2022-11-15 03:30:45,4.869,3.348,2.972,39.789,17.159
2022-11-15 03:30:50,4.9,3.37,2.93,39.782,17.155
2022-11-15 03:30:55,4.998,3.311,2.947,39.782,17.159
2022-11-15 03:31:00,5.155,3.301,2.917,39.786,17.155
2022-11-15 03:31:05,4.999,3.344,2.926,39.789,17.159
2022-11-15 03:31:10,4.909,3.364,2.943,39.782,17.159
2022-11-15 03:31:15,4.88,3.362,2.977,39.789,17.159
2022-11-15 03:31:20,4.76,3.364,2.981,39.778,17.159
2022-11-15 03:31:25,4.9,3.374,2.989,39.786,17.152
2022-11-15 03:31:30,4.871,3.352,2.959,39.786,17.159
2022-11-15 03:31:35,4.905,3.339,2.883,39.782,17.155
2022-11-15 03:31:40,4.865,3.374,2.844,39.786,17.159
2022-11-15 03:31:45,4.894,3.38,2.822,39.782,17.159
2022-11-15 03:31:50,4.88,3.35,2.859,39.782,17.162
2022-11-15 03:31:55,4.905,3.343,2.826,39.781,17.155
2022-11-15 03:32:00,4.894,3.334,2.885,39.786,17.159
2022-11-15 03:32:05,4.881,3.336,2.829,39.778,17.152
2022-11-15 03:32:10,5.034,3.35,2.877,39.789,17.159
2022-11-15 03:32:15,4.999,3.377,2.83,39.782,17.159
2022-11-15 03:32:20,5.032,3.374,2.822,39.789,17.155
2022-11-15 03:32:25,4.898,3.35,2.876,39.782,17.162
2022-11-15 03:32:30,4.998,3.344,2.888,39.778,17.159
2022-11-15 03:32:35,5.012,3.346,2.881,39.789,17.155
2022-11-15 03:32:40,4.905,3.356,2.872,39.782,17.162
2022-11-15 03:32:45,4.871,3.395,2.867,39.786,17.155
2022-11-15 03:32:50,4.999,3.417,2.851,39.778,17.155
2022-11-15 03:32:55,5.025,3.421,2.892,39.786,17.159
2022-11-15 03:33:00,4.744,3.415,2.887,39.782,17.159
2022-11-15 03:33:05,4.88,3.38,2.797,39.789,17.159
2022-11-15 03:33:10,4.898,3.413,2.711,39.782,17.162
2022-11-15 03:33:15,4.873,3.468,2.683,39.786,17.155
2022-11-15 03:33:20,4.907,3.509,2.693,39.782,17.155
2022-11-15 03:33:25,4.994,3.556,2.704,39.786,17.152
2022-11-15 03:33:30,5.026,3.572,2.76,39.782,17.162
2022-11-15 03:33:35,4.865,3.523,2.689,39.786,17.152
2022-11-15 03:33:40,4.894,3.436,2.753,39.786,17.159
2022-11-15 03:33:45,5.006,3.38,2.745,39.778,17.155
2022-11-15 03:33:50,4.778,3.446,2.791,39.789,17.159
2022-11-15 03:33:55,4.903,3.501,2.79,39.782,17.159
2022-11-15 03:34:00,4.871,3.513,2.779,39.786,17.159
2022-11-15 03:34:05,4.902,3.509,2.785,39.789,17.159
2022-11-15 03:34:10,4.889,3.509,2.789,39.781,17.152
2022-11-15 03:34:15,4.889,3.538,2.795,39.789,17.162
2022-11-15 03:34:20,5.025,3.542,2.766,39.786,17.155
2022-11-15 03:34:25,4.894,3.531,2.74,39.786,17.162
2022-11-15 03:34:30,4.903,3.528,2.653,39.786,17.155
2022-11-15 03:34:35,4.997,3.565,2.641,39.789,17.159
2022-11-15 03:34:40,5.03,3.573,2.648,39.782,17.155
2022-11-15 03:34:45,4.997,3.546,2.755,39.789,17.166
2022-11-15 03:34:50,5.03,3.497,2.773,39.782,17.155
2022-11-15 03:34:55,4.99,3.456,2.78,39.786,17.162
2022-11-15 03:35:00,5.019,3.427,2.756,39.778,17.152
2022-11-15 03:35:05,4.905,3.413,2.842,39.789,17.162
2022-11-15 03:35:10,5.021,3.38,2.872,39.782,17.155
2022-11-15 03:35:15,5.03,3.395,2.902,39.781,17.159
2022-11-15 03:35:20,4.907,3.397,2.925,39.786,17.159
2022-11-15 03:35:25,4.867,3.376,2.902,39.786,17.155
2022-11-15 03:35:30,4.781,3.374,2.922,39.778,17.159
2022-11-15 03:35:35,4.876,3.376,3.041,39.786,17.162
2022-11-15 03:35:40,4.867,3.307,3.063,39.786,17.155
2022-11-15 03:35:45,4.896,3.268,3.036,39.782,17.155
2022-11-15 03:35:50,4.906,3.303,2.871,39.779,17.159
2022-11-15 03:35:55,4.898,3.372,2.856,39.782,17.155
2022-11-15 03:36:00,4.887,3.395,2.858,39.786,17.162
2022-11-15 03:36:05,4.883,3.442,2.878,39.786,17.159
2022-11-15 03:36:10,4.905,3.521,2.974,39.789,17.159
2022-11-15 03:36:15,4.88,3.562,2.953,39.781,17.162
2022-11-15 03:36:20,4.9,3.544,2.973,39.789,17.159
2022-11-15 03:36:25,4.874,3.503,2.95,39.786,17.162
2022-11-15 03:36:30,4.907,3.505,2.998,39.789,17.155
2022-11-15 03:36:35,4.877,3.527,2.964,39.782,17.155
2022-11-15 03:36:40,4.775,3.564,3.065,39.786,17.159
2022-11-15 03:36:45,4.869,3.568,3.088,39.789,17.155
2022-11-15 03:36:50,4.876,3.556,3.079,39.786,17.159
2022-11-15 03:36:55,4.907,3.542,3.097,39.789,17.155
2022-11-15 03:37:00,4.872,3.556,3.087,39.782,17.155
2022-11-15 03:37:05,4.899,3.536,3.148,39.786,17.159
2022-11-15 03:37:10,4.903,3.499,3.104,39.782,17.159
2022-11-15 03:37:15,4.869,3.491,3.072,39.778,17.159
2022-11-15 03:37:20,4.894,3.51,3.138,39.789,17.159
2022-11-15 03:37:25,4.87,3.546,3.143,39.781,17.162
2022-11-15 03:37:30,4.905,3.568,3.163,39.782,17.155
2022-11-15 03:37:35,4.742,3.546,3.14,39.786,17.162
2022-11-15 03:37:40,4.903,3.52,3.161,39.782,17.155
2022-11-15 03:37:45,4.871,3.544,3.127,39.778,17.159
2022-11-15 03:37:50,5.148,3.578,3.091,39.789,17.159
2022-11-15 03:37:55,5.155,3.64,3.002,39.778,17.155
2022-11-15 03:38:00,4.878,3.725,3.011,39.789,17.162
2022-11-15 03:38:05,4.907,3.725,3.045,39.782,17.155
2022-11-15 03:38:10,4.869,3.67,3.057,39.781,17.159
2022-11-15 03:38:15,4.767,3.573,3.152,39.789,17.163
2022-11-15 03:38:20,4.908,3.54,3.172,39.786,17.159
2022-11-15 03:38:25,4.885,3.556,3.245,39.786,17.155
2022-11-15 03:38:30,4.895,3.536,3.248,39.782,17.155
2022-11-15 03:38:35,4.87,3.532,3.284,39.778,17.155
2022-11-15 03:38:40,4.902,3.55,3.201,39.782,17.155
2022-11-15 03:38:45,4.878,3.528,3.231,39.782,17.155
2022-11-15 03:38:50,4.9,3.564,3.154,39.782,17.155
2022-11-15 03:38:55,5.027,3.628,3.043,39.789,17.162
2022-11-15 03:39:00,4.99,3.722,2.972,39.779,17.155
2022-11-15 03:39:05,5.025,3.758,2.918,39.782,17.155
2022-11-15 03:39:10,4.884,3.763,2.965,39.789,17.159
2022-11-15 03:39:15,4.884,3.709,2.936,39.782,17.155
2022-11-15 03:39:20,5.027,3.652,2.92,39.786,17.159
2022-11-15 03:39:25,4.905,3.652,2.895,39.789,17.159
2022-11-15 03:39:30,4.871,3.637,2.91,39.786,17.155
2022-11-15 03:39:35,5.017,3.554,2.892,39.782,17.155
2022-11-15 03:39:40,5.024,3.466,2.922,39.786,17.159
2022-11-15 03:39:45,4.869,3.422,3.032,39.782,17.155
2022-11-15 03:39:50,5.03,3.429,3.064,39.789,17.162
2022-11-15 03:39:55,4.999,3.409,3.12,39.782,17.155
2022-11-15 03:40:00,4.907,3.403,3.176,39.786,17.159
2022-11-15 03:40:05,4.876,3.389,3.113,39.782,17.155
2022-11-15 03:40:10,5.009,3.409,3.034,39.786,17.162
2022-11-15 03:40:15,4.994,3.427,3.06,39.779,17.155
2022-11-15 03:40:20,4.997,3.425,3.069,39.789,17.163
2022-11-15 03:40:25,4.903,3.421,3.122,39.786,17.159
2022-11-15 03:40:30,4.9,3.413,3.059,39.782,17.155
2022-11-15 03:40:35,4.903,3.418,3.061,39.782,17.155
2022-11-15 03:40:40,4.889,3.45,2.999,39.782,17.155
2022-11-15 03:40:45,4.87,3.517,2.976,39.786,17.159
2022-11-15 03:40:50,4.898,3.538,3.064,39.782,17.159
2022-11-15 03:40:55,4.869,3.597,3.061,39.782,17.155
2022-11-15 03:41:00,4.903,3.64,3.025,39.782,17.155
2022-11-15 03:41:05,4.874,3.656,2.976,39.778,17.155
2022-11-15 03:41:10,4.891,3.705,2.953,39.789,17.162
2022-11-15 03:41:15,4.903,3.738,2.958,39.778,17.155
2022-11-15 03:41:20,4.906,3.744,2.938,39.789,17.163
2022-11-15 03:41:25,5.029,3.693,2.865,39.786,17.155
2022-11-15 03:41:30,5.006,3.67,2.955,39.786,17.155
2022-11-15 03:41:35,5.03,3.664,2.984,39.778,17.155
2022-11-15 03:41:40,5.01,3.622,3.018,39.786,17.159
2022-11-15 03:41:45,5.023,3.611,3.048,39.786,17.152
2022-11-15 03:41:50,4.884,3.66,2.972,39.786,17.162
2022-11-15 03:41:55,4.896,3.628,3.001,39.782,17.155
2022-11-15 03:42:00,5.025,3.593,2.972,39.786,17.162
2022-11-15 03:42:05,4.877,3.593,2.983,39.786,17.155
2022-11-15 03:42:10,4.899,3.607,2.968,39.782,17.155
2022-11-15 03:42:15,4.891,3.599,2.92,39.786,17.162
2022-11-15 03:42:20,4.87,3.572,2.93,39.786,17.152
2022-11-15 03:42:25,4.903,3.54,2.834,39.781,17.162
2022-11-15 03:42:30,4.869,3.481,2.909,39.786,17.155
2022-11-15 03:42:35,4.881,3.51,2.946,39.779,17.159
2022-11-15 03:42:40,4.903,3.542,2.951,39.789,17.155
2022-11-15 03:42:45,4.902,3.578,2.939,39.782,17.155
2022-11-15 03:42:50,4.9,3.619,3.031,39.789,17.162
2022-11-15 03:42:55,4.883,3.603,3.045,39.786,17.155
2022-11-15 03:43:00,4.906,3.613,3.045,39.789,17.159
2022-11-15 03:43:05,4.898,3.605,3.123,39.778,17.152
2022-11-15 03:43:10,4.902,3.579,3.117,39.786,17.162
2022-11-15 03:43:15,4.881,3.593,3.157,39.779,17.155
2022-11-15 03:43:20,4.778,3.634,3.125,39.786,17.159
2022-11-15 03:43:25,4.762,3.609,3.109,39.786,17.155
2022-11-15 03:43:30,4.905,3.63,3.069,39.789,17.163
2022-11-15 03:43:35,4.898,3.663,3.08,39.782,17.155
2022-11-15 03:43:40,4.872,3.656,3.135,39.778,17.155
2022-11-15 03:43:45,4.906,3.65,3.179,39.786,17.162
2022-11-15 03:43:50,4.87,3.633,3.187,39.782,17.152
2022-11-15 03:43:55,4.891,3.67,3.153,39.782,17.152
2022-11-15 03:44:00,4.898,3.679,3.114,39.786,17.155
2022-11-15 03:44:05,4.897,3.671,3.134,39.782,17.152
2022-11-15 03:44:10,4.995,3.703,3.157,39.782,17.155
2022-11-15 03:44:15,5.024,3.732,3.203,39.782,17.155
2022-11-15 03:44:20,4.878,3.728,3.181,39.786,17.159
2022-11-15 03:44:25,4.767,3.722,3.218,39.789,17.162
2022-11-15 03:44:30,4.898,3.667,3.322,39.779,17.152
2022-11-15 03:44:35,4.896,3.62,3.34,39.789,17.159
2022-11-15 03:44:40,4.909,3.605,3.353,39.782,17.152
2022-11-15 03:44:45,4.998,3.605,3.242,39.786,17.159
2022-11-15 03:44:50,5.027,3.637,3.106,39.786,17.155
2022-11-15 03:44:55,4.884,3.703,3.072,39.786,17.159
2022-11-15 03:45:00,4.903,3.681,3.164,39.779,17.155
2022-11-15 03:45:05,4.871,3.67,3.169,39.789,17.162
2022-11-15 03:45:10,4.902,3.679,3.119,39.778,17.152
2022-11-15 03:45:15,4.876,3.671,3.065,39.786,17.159
2022-11-15 03:45:20,5.03,3.685,3.117,39.786,17.155
2022-11-15 03:45:25,4.994,3.695,3.123,39.786,17.159
2022-11-15 03:45:30,4.87,3.707,3.2,39.782,17.155
2022-11-15 03:45:35,4.902,3.709,3.16,39.778,17.155
2022-11-15 03:45:40,5.031,3.646,3.132,39.786,17.162
2022-11-15 03:45:45,4.873,3.558,3.138,39.789,17.162
2022-11-15 03:45:50,4.907,3.49,3.122,39.786,17.159
2022-11-15 03:45:55,4.88,3.499,3.121,39.789,17.162
2022-11-15 03:46:00,5.022,3.528,3.169,39.786,17.159
2022-11-15 03:46:05,5.022,3.552,3.147,39.778,17.152
2022-11-15 03:46:10,4.87,3.562,3.177,39.786,17.155
2022-11-15 03:46:15,5.028,3.585,3.076,39.786,17.162
2022-11-15 03:46:20,4.99,3.638,3.084,39.789,17.159
2022-11-15 03:46:25,5.028,3.759,3.034,39.782,17.159
2022-11-15 03:46:30,4.87,3.787,3.089,39.786,17.155
2022-11-15 03:46:35,4.903,3.766,3.091,39.789,17.159
2022-11-15 03:46:40,5.018,3.756,3.122,39.782,17.155
2022-11-15 03:46:45,4.903,3.736,3.045,39.782,17.162
2022-11-15 03:46:50,4.88,3.701,3.004,39.786,17.152
2022-11-15 03:46:55,4.899,3.677,2.968,39.782,17.155
2022-11-15 03:47:00,4.906,3.611,3.051,39.782,17.155
2022-11-15 03:47:05,4.899,3.579,3.105,39.779,17.159
2022-11-15 03:47:10,4.905,3.593,3.094,39.789,17.159
2022-11-15 03:47:15,4.891,3.573,3.155,39.786,17.155
2022-11-15 03:47:20,4.99,3.538,3.183,39.782,17.155
2022-11-15 03:47:25,4.903,3.523,3.132,39.786,17.162
2022-11-15 03:47:30,4.905,3.499,3.097,39.789,17.159
2022-11-15 03:47:35,4.999,3.509,3.113,39.782,17.155
2022-11-15 03:47:40,4.892,3.552,3.084,39.778,17.159
2022-11-15 03:47:45,4.904,3.624,3.065,39.782,17.152
2022-11-15 03:47:50,4.896,3.709,2.99,39.779,17.159
2022-11-15 03:47:55,4.902,3.762,2.955,39.782,17.155
2022-11-15 03:48:00,4.747,3.783,2.991,39.786,17.159
2022-11-15 03:48:05,4.905,3.785,3.01,39.782,17.152
2022-11-15 03:48:10,4.892,3.754,2.969,39.782,17.162
2022-11-15 03:48:15,4.906,3.709,3.081,39.782,17.155
2022-11-15 03:48:20,4.873,3.689,3.038,39.779,17.155
2022-11-15 03:48:25,4.885,3.67,3.034,39.789,17.155
2022-11-15 03:48:30,5.025,3.666,3.062,39.782,17.152
2022-11-15 03:48:35,4.898,3.64,3.053,39.786,17.159
2022-11-15 03:48:40,4.905,3.66,3.064,39.786,17.159
2022-11-15 03:48:45,4.99,3.724,3.013,39.789,17.162
2022-11-15 03:48:50,5.018,3.767,3.034,39.782,17.152
2022-11-15 03:48:55,4.872,3.82,2.988,39.789,17.162
2022-11-15 03:49:00,4.898,3.804,3.025,39.782,17.155
2022-11-15 03:49:05,4.88,3.813,3.03,39.782,17.152
2022-11-15 03:49:10,4.871,3.817,3.073,39.786,17.155
2022-11-15 03:49:15,4.773,3.787,3.068,39.782,17.155
2022-11-15 03:49:20,4.766,3.75,3.094,39.778,17.152
2022-11-15 03:49:25,4.878,3.779,3.216,39.782,17.152
2022-11-15 03:49:30,4.761,3.808,3.23,39.786,17.159
2022-11-15 03:49:35,4.902,3.75,3.186,39.786,17.162
2022-11-15 03:49:40,4.898,3.732,3.185,39.786,17.162
2022-11-15 03:49:45,4.907,3.799,3.267,39.786,17.162
2022-11-15 03:49:50,4.87,3.826,3.249,39.789,17.159
2022-11-15 03:49:55,4.867,3.906,3.173,39.778,17.155
2022-11-15 03:50:00,4.907,3.913,3.093,39.781,17.162
2022-11-15 03:50:05,4.87,3.936,3.146,39.782,17.155
2022-11-15 03:50:10,4.906,3.926,3.168,39.782,17.155
2022-11-15 03:50:15,4.893,3.854,3.244,39.786,17.152
2022-11-15 03:50:20,4.904,3.914,3.226,39.789,17.162
2022-11-15 03:50:25,4.871,3.942,3.275,39.782,17.152
2022-11-15 03:50:30,4.9,3.938,3.339,39.781,17.155
2022-11-15 03:50:35,4.881,3.887,3.352,39.789,17.162
2022-11-15 03:50:40,4.9,3.813,3.368,39.786,17.162
2022-11-15 03:50:45,4.884,3.752,3.395,39.789,17.159
2022-11-15 03:50:50,4.871,3.654,3.519,39.778,17.155
2022-11-15 03:50:55,5.023,3.666,3.523,39.789,17.163
2022-11-15 03:51:00,5.031,3.705,3.551,39.786,17.155
2022-11-15 03:51:05,4.872,3.73,3.435,39.782,17.155
2022-11-15 03:51:10,5.027,3.74,3.356,39.789,17.162
2022-11-15 03:51:15,4.78,3.744,3.304,39.789,17.162
2022-11-15 03:51:20,4.763,3.722,3.306,39.786,17.159
2022-11-15 03:51:25,4.902,3.679,3.311,39.786,17.162
2022-11-15 03:51:30,4.876,3.683,3.308,39.786,17.155
2022-11-15 03:51:35,5.002,3.707,3.226,39.789,17.159
2022-11-15 03:51:40,5.159,3.724,3.234,39.786,17.155
2022-11-15 03:51:45,4.887,3.753,3.153,39.786,17.159
2022-11-15 03:51:50,4.907,3.807,3.172,39.789,17.162
2022-11-15 03:51:55,4.881,3.852,3.202,39.782,17.159
2022-11-15 03:52:00,4.773,3.848,3.264,39.786,17.155
2022-11-15 03:52:05,4.891,3.78,3.255,39.786,17.159
2022-11-15 03:52:10,4.896,3.667,3.379,39.786,17.155
2022-11-15 03:52:15,4.905,3.638,3.351,39.786,17.159
2022-11-15 03:52:20,4.879,3.656,3.333,39.778,17.155
2022-11-15 03:52:25,4.885,3.709,3.308,39.786,17.155
2022-11-15 03:52:30,4.872,3.74,3.307,39.778,17.152
2022-11-15 03:52:35,4.891,3.716,3.296,39.789,17.162
2022-11-15 03:52:40,4.902,3.657,3.315,39.779,17.155
2022-11-15 03:52:45,4.874,3.681,3.298,39.789,17.163
2022-11-15 03:52:50,4.902,3.698,3.314,39.781,17.159
2022-11-15 03:52:55,4.883,3.715,3.314,39.786,17.162
2022-11-15 03:53:00,4.885,3.763,3.304,39.789,17.155
2022-11-15 03:53:05,4.907,3.795,3.268,39.782,17.159
2022-11-15 03:53:10,4.874,3.775,3.245,39.789,17.159
2022-11-15 03:53:15,4.909,3.729,3.247,39.782,17.152
2022-11-15 03:53:20,5.003,3.656,3.263,39.789,17.159
2022-11-15 03:53:25,4.903,3.627,3.308,39.786,17.155
2022-11-15 03:53:30,4.906,3.597,3.238,39.786,17.159
2022-11-15 03:53:35,4.899,3.623,3.282,39.782,17.155
2022-11-15 03:53:40,4.894,3.627,3.212,39.789,17.159
2022-11-15 03:53:45,4.87,3.654,3.185,39.779,17.155
2022-11-15 03:53:50,4.906,3.746,3.117,39.786,17.162
